,Nickname,LikedByAuthor,CommentText,Date,LikesCount,isBaseComment,RepliesCount,RepliesID
1639,ALL MY LOVE IS GONE ON THE GROUND,False,"coldplay music is just refreshing its like driving a peach colored car in a tropical city with the perfect weather, slight wind, orange and pink sunset, tinting the plant life and city a beautiful color, a paradise really. well, thats what i imagine anyway☺",2021-03-01 07:10:24.384959,0,True,0,[]
1640,Deirdre Nofal,False,Reminds me of home 😍,2022-02-08 07:10:24.385951,0,True,0,[]
1641,Jose Antonio Blanco,False,"BANAN Inc
2 months ago (edited)
0:40 - Sunrise
2:52 - Church
6:44 - Trouble in Town
11:12 - BrokEn
13:44 - Daddy
18:42 - WOTW/POTP
20:38 - Arabesque
25:56 - When I Need A Friend
28:00 - Sunset
28:10 - Guns
30:06 - Orphans
33:55 - Èkó
36:37 - Cry Cry Cry
39:37 - Old Friends
41:53 - Bani Adam
44:48 - Champion Of The World
49:17 - Everyday Life
53:23 - End",2021-03-01 07:10:24.386946,23,True,2,"[1651, 1652]"
1642,LILIANA PRINA,False,"Love this song shine a light on me or whatever is the name, thanks for sharing it sounds beautiful with lovely voices, music and lyrics. Thanks...",2021-04-01 07:10:24.388912,0,True,0,[]
1643,zcastro64,False,Amazing! Thank you Coldplay!,2021-04-01 07:10:24.390907,0,True,0,[]
1644,Simply Different,False,I Want It All and èkó nade me real cry. The first one of both because the love everyone spread :'( <3,2021-11-01 07:10:24.392926,0,True,0,[]
1645,Vuslat İleli,False,There is few things like Coldplay in the world. You are amazing. It feels awesome to watch this ♥️,2021-05-01 07:10:24.394921,2,True,2,"[1653, 1654]"
1646,Pipou devos,False,super live mais par contre ils ont réveillé tout le monde non ?,2021-06-01 07:10:24.396915,0,True,0,[]
1647,DEV,False,"Maybe they are are the only artists , who's has no hater . ♥️",2021-03-01 07:10:24.397888,8,True,0,[]
1648,Marian Hobman,False,Just beautiful go to sleep listening every night best album ever,2021-04-01 07:10:24.398907,0,True,0,[]
1649,Rodnarok,False,"É Amã, capital da Jordânia",2021-03-01 07:10:24.620265,4,False,0,[]
1650,Christopher Anthony John Martin,False,"Greetings
Thanks for your likes and comments on my official fan page I have noticed you.so I would appreciate if you contact me privately on my email address so that we can discuss
Email: christopheranthonyjohnmartin3@mail.com",2021-08-01 07:10:24.813490,0,False,0,[]
1651,Sumedh,False,Thank you,2021-03-01 07:10:25.009580,0,False,0,[]
1652,Sumedh,False, @Meryame jude  ok,2021-03-01 07:10:25.010549,0,False,0,[]
1653,Nagaraju S,False,Newsletter accessible,2021-05-01 07:10:25.229557,0,False,0,[]
1654,Nagaraju S,False,Newsletter accessible,2021-05-01 07:10:25.231551,0,False,0,[]
1655,Moad Gowider,False,Thank you  for your respect for our religion. And my greetings from Libya to all of you guys.,2021-03-01 07:10:25.544808,26,True,0,[]
1656,Carlos Emanuel Montt Fuentes,False,Da gusto escuchar este concierto en vivo <3,2021-04-01 07:10:25.546795,3,True,0,[]
1657,catalina Armendarez,False,Como es posible que haya tantos dedos para abajo si este es un poema de lo mas bello,2021-03-01 07:10:25.547793,4,True,0,[]
1658,David Bessel,False,Respect!,2022-01-01 07:10:25.549788,0,True,0,[]
1659,Humanidad Despierta,False,Bella musica  !!! para el alma ❣,2021-04-01 07:10:25.551757,3,True,0,[]
1660,NOH NOH ANGEL RAMON,False,I love you boys ❤️,2022-02-01 07:10:25.552779,0,True,0,[]
1661,Vinshen Lee,False,"1969 : The Beatles play on rooftop in England
2019 : Coldplay play on Amman Citadel in Jordan",2021-03-01 07:10:25.553752,46,True,1,[1675]
1662,Gus Cdt,False,The beautiful magic of Coldplay one of the best albums ever!,2021-04-01 07:10:25.555747,3,True,0,[]
1663,Brian soro,False,Just so amazing !!!!!!!,2021-03-01 07:10:25.557741,0,True,0,[]
1664,عَهدْ.,False,فخررر😩💗,2021-10-01 07:10:25.558739,0,True,0,[]
1665,Isadora Maffei,False,sending love. you guys are so special,2021-04-01 07:10:25.561731,1,True,0,[]
1666,Ailtonsantiago 18,False,❤❤,2021-12-01 07:10:25.562752,0,True,0,[]
1667,Khadzhabekyan,False,"When it’s war in my homeland smashing down houses of my beloved people, when I can’t sleep in fear for what is there in future for us, when I can’t find strength to read any more news lines that lighten my phone screen every 5 minutes, when it seems that all this is a never ending nightmare... I come here and find peace in this music",2021-03-01 07:10:25.564747,10,True,1,[1676]
1668,Maria Queiroz,False,Wow show maravilhoso cara 👏👏,2021-03-01 07:10:25.565744,7,True,0,[]
1669,Sandra Johns,False,Coldplay in Jordan-lights my life-guides me along the pathway of truth and righteousness and makes my soul sing and my heart cry out with joy and hope for our ailing earth and its frightened and confused inhabitants.. Boys and girls of light... don't ever change.. You are loved with gratitude more than you could possibly ever know... Thank you for all that you do-all that you are-all that you are becoming..SLJ X,2021-04-01 07:10:25.567740,4,True,1,[1677]
1670,María Celeste Saldana Ramírez,False,"you should perform a song for this album in Usuahia, the end of the world.",2021-08-01 07:10:25.568712,4,True,0,[]
1671,James Antony,False,I am so grateful to have experienced this 😇❤️,2021-05-01 07:10:25.570734,5,True,0,[]
1672,Laura Gallizia,False,Grazie mille!,2021-07-01 07:10:25.572701,0,True,0,[]
1673,Zawil Marjan,False,Coldplay end up the song with the haluja stuff and then the Quran recitation starts. that's beautiful!,2021-03-01 07:10:25.573698,9,True,2,"[1678, 1679]"
1674,Gabrielle Séville,False,Je vous adore ❤️❤️❤️❤️❤️,2021-04-01 07:10:25.575693,2,True,0,[]
1675,Gabriel Ruiz,False,Coldplay are the new Beatles. ❤️,2021-03-01 07:10:25.764239,1,False,0,[]
1676,"Die wilden 80ger Hätte, hätte, Fahrradkette",False,Feel blessed my friend. We are ONE,2021-03-01 07:10:25.943501,1,False,0,[]
1677,Osama Janakat,False,I feel the exact same way.,2021-04-01 07:10:26.135752,0,False,0,[]
1678,old song,False,Erwe,2021-03-01 07:10:26.338966,0,False,0,[]
1679,Aboodey,False,"It sounds beautiful, but its wrong to put quran recitation with music",2021-03-01 07:10:26.339964,0,False,0,[]
1680,Música Para Peliculas,False,"Hay gente que si viera a chris se volveria loca de atar, yo con solo darle un abrazo y decirle gracias me conformo.",2021-05-01 07:10:26.718331,11,True,0,[]
1681,Rodrigo Silva,False,Top demais Brazil,2021-05-01 07:10:26.720325,0,True,0,[]
1682,loeloek depan77,False,Perpaduan musik yang sangat indah .....❤️ Coldplay,2021-05-01 07:10:26.722342,0,True,0,[]
1683,Laghlan Fogarty,False,"Well done for highlighting the war torn. This country  has not had a break going back to the babyloniains! Now the west has a vested interest!!!

So important to highlight what people are distracted from! 

The daddy song is special.

Music heals.

Laghlan",2022-02-22 07:10:26.724315,0,True,0,[]
1684,Alexandra Minakova,False,That's AWESOME album but what an idea to make this stream!!!! Such a vibe!!🙏🙏💗💗🎶🎶,2021-05-01 07:10:26.726309,0,True,1,[1700]
1685,Juan Cano,False,"Wow, That's Amazing Song, it feel on Jordan River Baptize. Better song ever.",2021-05-01 07:10:26.728304,0,True,0,[]
1686,Jaime Báez Peñuela,False,¡Es una joya! ¡No paro de escucharlo y analizarlo! ¡Feliz aniversario!,2021-03-01 07:10:26.729301,70,True,8,"[1701, 1702, 1703, 1704, 1705, 1706, 1707, 1708]"
1687,Max Gea,False,The best and most simple but musically complex album of Coldplay.,2021-04-01 07:10:26.731296,1,True,0,[]
1688,Bella Fawzi,False,I love you Coldplay 💙,2021-05-01 07:10:26.733291,0,True,0,[]
1689,Zirrix Wivder,False,❤👍,2021-11-01 07:10:26.734288,1,True,0,[]
1690,Sergio M,False,Fantastici🥰,2021-04-01 07:10:26.736283,0,True,0,[]
1691,Ramzi Hanon,False,"Greetings from Jordan
🇯🇴🇯🇴🇯🇴 💕 👑👑💞",2021-07-01 07:10:26.737280,11,True,0,[]
1692,Pavit Bhalla,False,"Coldplay gets a lot of hate, but they really are the best band of the last 25 years",2021-03-01 07:10:26.739275,130,True,19,"[1709, 1710, 1711, 1712, 1713, 1714, 1715, 1716, 1717, 1718, 1719, 1720, 1721, 1722, 1723, 1724, 1725, 1726, 1727]"
1693,alex lopez adan,False,Canta tan perfecto,2021-04-01 07:10:26.741269,0,True,0,[]
1694,Tatiana,False,Любимая группа и любимое место в Аммане!Спасибо!,2021-03-01 07:10:26.742267,1,True,0,[]
1695,Eduardo Kosop,False,Super cool!!!!!!,2021-06-01 07:10:26.744262,0,True,0,[]
1696,Lisa calderon,False,So beautiful  I love cold play,2021-05-01 07:10:26.746256,0,True,0,[]
1697,Kevin Soney,False,❤❤,2021-05-01 07:10:26.748251,0,True,0,[]
1698,Florencia Orden Suriani,False,Can we give Chris Martin the award for best human being on earth already?,2021-03-01 07:10:26.749248,26,True,0,[]
1699,Orlando Ruppel Junior,False,"FANTASTIC! AMAZING! Beautiful place, I love this town! One day I will be back.",2021-04-01 07:10:26.750245,0,True,0,[]
1700,Christopher Anthony John Martin,False,"Hello greetings
Thanks for your likes and comments on my official fan page I have noticed you.so I would appreciate if you contact me privately on my email address so that we can discuss
Email: christopheranthonyjohnmartin3@mail.com",2021-08-01 07:10:26.947584,0,False,0,[]
1701,Jaime Báez Peñuela,False,¡Y nominado al Grammy!,2021-03-01 07:10:27.167468,5,False,0,[]
1702,Noemi Car,False,Me pasa exactamente lo mismo. Tiene esa magia de hacerme conectar conmigo misma.,2021-03-01 07:10:27.168469,3,False,0,[]
1703,Jaime Báez Peñuela,False, @Noemi Car  Cada canción es única y trasciende al plano espiritual.,2021-03-01 07:10:27.170461,4,False,0,[]
1704,¡Crottis World!✅,False,"Deberían de escuchar ""Flags""!!",2021-03-01 07:10:27.172425,1,False,0,[]
1705,Jaime Báez Peñuela,False," @¡Crottis World!✅  También, son músicos en todo el sentido de la palabra.",2021-03-01 07:10:27.174420,2,False,0,[]
1706,Jaime Báez Peñuela,False, @uyanıcak SezaR'  Bella y relajante obra.,2021-03-01 07:10:27.175420,1,False,0,[]
1707,Jaime Báez Peñuela,False,¡Dos semanas para el Grammy!,2021-03-01 07:10:27.177413,1,False,0,[]
1708,Jaime Báez Peñuela,False,¡Vamos por los 10 millones!,2021-07-01 07:10:27.180439,1,False,0,[]
1709,Katarzyna,False,I love them... Haters... They are always. They must be jelous. I miss concert Coldplay. It was so amazing time for me ❤️❤️❤️,2021-03-01 07:10:27.413522,18,False,0,[]
1710,Eduardo Henrique,False, @Katarzyna  e,2021-03-01 07:10:27.415517,3,False,0,[]
1711,Eduardo Henrique,False, @Katarzyna  zkkkeoee,2021-03-01 07:10:27.416542,1,False,0,[]
1712,TDK,False,No it’s muse,2021-03-01 07:10:27.417536,0,False,0,[]
1713,Eduardo minga arias,False,Hate!? How!? I didn't know about that. 😨,2021-03-01 07:10:27.418537,7,False,0,[]
1714,john peter matus,False,hate ? and who da fack hate coldplay? they maybe not human if they hate this band,2021-03-01 07:10:27.419534,11,False,0,[]
1715,Marietta Limberger,False, @john peter matus  shure!! best band forever!,2021-03-01 07:10:27.420503,4,False,0,[]
1716,tsang tinyu,False, @Eduardo minga arias  haters are everywhere,2021-03-01 07:10:27.422498,1,False,0,[]
1717,Z0mbie Kr0w,False,"One of, but yes they are in there. With the greats.",2021-03-01 07:10:27.423495,2,False,0,[]
1718,sasmatia susan,False,I love love love love them very much,2021-03-01 07:10:27.424492,1,False,0,[]
1719,Marietta Limberger,False, @sasmatia susan  me too!,2021-03-01 07:10:27.689613,1,False,0,[]
1720,Yuantastic,False,YES THEY LAID THE GROUND WORK FOR FALLEN KINGDOM,2021-03-01 07:10:27.691607,0,False,0,[]
1721,kunalph,False,People who don’t understand “Music” hate them!!!,2021-03-01 07:10:27.698589,1,False,0,[]
1722,greg stow,False, @Katarzyna  11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111q1111111111111111111111111111111111111111111111111111111q1111111111111111111111111111111111111111111q11111111111111111111111111q11111111111q11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111q1111111q11111111111111111111111111111111111111111111111111111111111111111111q111111111111111111111q111q1q1111111111q11111111111111q111111111111111111111111111111111111q111111111111111111111111111111111q1q111111111111111111111111111111111111111111111q11q11111q1111111q1q11111111q1111111111111111q1111111111q11111111111111111111111111111111111q11q11111111111q1111111111111q1111111111111111111111q1q111111111111111111111111q1q11111111q111q111111111111111q1111111q111q1q111111111111111111111111q111111111q111q11111111q111111q11q11111111q111q1q111111111q1111111111111q1q1q111q111q111111111111111111q11111111111111q11111111q1111q1q1q1q1q111q1111111111111111111111111111111q1q111111111111q1q1111q111q1q1111111111111q1111111111111111111q1111111q111111111111111111111111111111111111q1q111q111111111111111111111111111111111111111q1111111q111q111111111111q11111111q111q11111111111111111111111111q1111111q111111111111q1q111111111q11111111111111111111111111111q111q11111111q111111111111q11111111111q1q111111111q111q11111111111q11111q1q11111q11q111q111111111111111111111q1q1q111111111q111111q1q111q1111111q111111111q1q1q1111q111q1111q111q1q11q11q111111q111111q11111q1q1111q1q11q111q1q11111111q111q1q1q11111111q111q11q1q1q11q1q11111111111q1q1q11q11111q1q1q1q1q11111q11111q1q1q111q11111111q1q1q11111q1q1q111q11111q1111111q1q111q1q1111111111q1q1q1111q1q11q11q1q1q1q1q1q111q1q1q1q1q11q1q11q1q11q11q11111q1q111q11111q1q111q111q111111q1q1q1q11q111q11q11q11q1q1q1q11q1q1q1q1q1q11q1q1q111q1q1q111q1q1q111q11q1q11q1q1q1q1q1q1111q1q111q1q11q1q1q1q1q11q1q1q1q11q1qq11q1q1q1111q1q11q1q1q1q1q11q1111q1q11q111q1q11q1q1q11111q1q1q1q1q1q1q1q1q1q11q11111q1q11q1q11q1q1q1q1111q1q11q1q1q1111q1q1q1q11q1q1q1q1q1q1q1q1q1q1q1q11q11q1q1q1q1q1q1q1q1q1q1q1q1q1q1q11q1q11q1q1q1q1q11q1q1q1q1q111q1q111q1q1q1q1q1q1q11q11q1q1111q1q1q1q1q1q1q111q1q1q1q11q1q1q1q1q1q1q1q11q1111q1q1q1q11q1q1q1q11q11q1q1q1q1q11q1q1q1q1q1q11q1q1q1q11q1q1q1q1q1q11q1q1q1q1q1q11q1q1q1q1q1q1q1q11q1111q1q1q1q1q1q1q1q1q1q1111q1q1q111111q1q1q1q1q1q1q1q1q1q1q1q1q1q1q1q11q11q111,2021-03-01 07:10:27.699586,0,False,0,[]
1723,Logan Astrup,False,I completely agree. Best band of the 2000s,2021-03-01 07:10:27.701580,1,False,0,[]
1724,Laura Cadena,False, @Katarzyna  y,2021-03-01 07:10:27.702578,0,False,0,[]
1725,Laura Cadena,False, @Katarzyna  en su y,2021-03-01 07:10:27.703576,0,False,0,[]
1726,Laura Cadena,False, @Katarzyna  que r es,2021-03-01 07:10:27.705570,0,False,0,[]
1727,Noor Hassan,False,Rrf#÷/%€^,2021-03-01 07:10:27.706566,0,False,0,[]
1728,Natu,False,❤️🌺❤️🌺 Una vez más por aquí y digo lo mismo: M A R A V I L L O S O  ❤️🌺❤️🌺,2021-03-01 07:10:28.001431,56,True,2,"[1748, 1749]"
1729,Janet Jorgen,False,so beautiful <3,2021-04-01 07:10:28.003455,0,True,0,[]
1730,LyFdez,False,"Este video me da mi dosis de alegría cada mañana que lo reproduzco al despertar, tender mi cama, desayunar y prepararme para el resto del día. 10/10 ✨",2021-05-01 07:10:28.005451,2,True,1,[1750]
1731,YoLo.Shin94,False,DUDE BEST BAND IN THE WORLD,2021-10-01 07:10:28.008412,0,True,0,[]
1732,Maria GD,False,Wonderfulllllll !!!!!,2021-04-01 07:10:28.011406,0,True,0,[]
1733,M R,False,It feels like a prayer 🙏🏻,2021-10-01 07:10:28.013431,0,True,0,[]
1734,Светлана Ковалева,False,Это невероятный концерт! Душевный! теплый! Как всегда - БРАВО!!!!!!!!Плакала...,2021-05-01 07:10:28.016423,43,True,8,"[1751, 1752, 1753, 1754, 1755, 1756, 1757, 1758]"
1735,Marco Anguilla,False,"Incollato al video, dall'inizio alla fine! Un commento in italiano perché saremo sicuramente in tanti ad aver visto questo fantastico video in un posto così suggestivo, antico e sempre bello nei secoli.Questo video mi ha parlato di fraternità,  di amicizia, di amore fra le persone, in tutto il mondo. È un inno alla pace, alla vita ed alla bellezza. Grazie Cold Place.",2021-04-01 07:10:28.018385,1,True,0,[]
1736,Matt Maloney,False,Taking me to the promise land. Thank all of you🤘❤️🤘,2021-04-01 07:10:28.020379,1,True,0,[]
1737,Neil Aylward,False,"Everyone should strive to be champions of the world, whatever you do in this world.",2021-09-01 07:10:28.022374,0,True,0,[]
1738,RockonMarketingTV,False,how did I not hear about this?  love it!,2021-04-01 07:10:28.024370,0,True,0,[]
1739,Ailtonsantiago 18,False,❤❤,2021-11-01 07:10:28.026395,0,True,0,[]
1740,Brandon UwU,False,"todo hispanohablante que este aqui...
ES UNO DE LOS GRANDES",2021-03-01 07:10:28.028386,30,True,12,"[1759, 1760, 1761, 1762, 1763, 1764, 1765, 1766, 1767, 1768, 1769, 1770]"
1741,ALL MY LOVE IS GONE ON THE GROUND,False,"i used to scream the song orphans in my  room, actually all of your songs, especially trouble when i felt gloomy. my family loves you too💕",2021-03-01 07:10:28.029381,5,True,0,[]
1742,Vayoleth Barrantes,False,Me encanto 💖 donde fue grabado,2021-05-01 07:10:28.031350,0,True,0,[]
1743,Dayana Narciso Quispe,False,✨🎆💜,2021-11-01 07:10:28.033369,0,True,0,[]
1744,daniyal026.r rayati,False,i really enjoy of all of you music 💗,2021-03-01 07:10:28.034366,0,True,0,[]
1745,Dayana Narciso Quispe,False,#EveryDayLife 💜✨,2021-11-01 07:10:28.036361,0,True,0,[]
1746,Vinita Verma,False,It's very hard to find these songs these days ... So never leave them...,2021-03-01 07:10:28.037364,34,True,0,[]
1747,Laila khan khan,False,"The world stopped whilst listening to Every Day life in Jordan... perfect set for beautiful lyrics, music, and all.. perfection....Love Coldplay!",2021-05-01 07:10:28.038361,3,True,0,[]
1748,Enrique Miguelsanz Lozano,False,Gran disco.. música mágica,2021-03-01 07:10:28.253907,3,False,0,[]
